spatial_dimension,total_dimension,num_sources,alpha_0,alpha_1,gamma,M,T,grid_sizes,time_window_size,variant,has_commits,agent_commit_count,commit_rate,first_commit_time,last_commit_time,final_psi,max_salience,source_emission_counts
2,2,4,2.0,1.0,0.2,1,500,"(64, 64)",10,B_rendering,True,51019,102.038,4.16190476190475,499.99999999944464,8526.965178571427,8526.965178571427,"[52500, 52500, 52500, 52500]"
2,2,1,2.0,1.0,0.3,1,200,"(64, 64)",10,B_rendering,True,14955,74.775,8.314285714285688,200.00000000006196,10.169011966765872,10.169011966765872,[21000]
2,2,1,2.0,1.0,0.3,1,500,"(64, 64)",10,B_rendering,True,46455,92.91,8.314285714285688,499.99999999944464,134.1984685019841,134.1984685019841,[52500]
2,2,1,2.0,1.0,0.3,1,200,"(64, 64)",10,B_rendering,True,14955,74.775,8.314285714285688,200.00000000006196,10.169011966765872,10.169011966765872,[21000]
2,2,1,2.0,1.0,0.3,1,500,"(64, 64)",10,B_rendering,True,46455,92.91,8.314285714285688,499.99999999944464,134.1984685019841,134.1984685019841,[52500]
2,2,2,2.0,1.0,0.3,1,200,"(64, 64)",10,B_rendering,True,17710,88.55,5.961904761904743,200.00000000006196,40.436333550347214,40.436333550347214,"[21000, 21000]"
2,2,2,2.0,1.0,0.3,1,500,"(64, 64)",10,B_rendering,True,49210,98.42,5.961904761904743,499.99999999944464,535.6837053571428,535.6837053571428,"[52500, 52500]"
2,2,2,2.0,1.0,0.3,1,200,"(64, 64)",10,B_rendering,True,17710,88.55,5.961904761904743,200.00000000006196,39.39164884052579,39.39164884052579,"[21000, 21000]"
2,2,2,2.0,1.0,0.3,1,500,"(64, 64)",10,B_rendering,True,49210,98.42,5.961904761904743,499.99999999944464,527.4385416666667,527.4385416666667,"[52500, 52500]"
2,2,4,2.0,1.0,0.3,1,200,"(64, 64)",10,B_rendering,True,19162,95.81,4.34285714285713,200.00000000006196,161.5107700892857,161.5107700892857,"[21000, 21000, 21000, 21000]"
2,2,4,2.0,1.0,0.3,1,500,"(64, 64)",10,B_rendering,True,50662,101.324,4.34285714285713,499.99999999944464,2141.4404513888885,2141.4404513888885,"[52500, 52500, 52500, 52500]"
2,2,4,2.0,1.0,0.3,1,200,"(64, 64)",10,B_rendering,True,19162,95.81,4.34285714285713,200.00000000006196,160.36090339781745,160.36090339781745,"[21000, 21000, 21000, 21000]"
2,2,4,2.0,1.0,0.3,1,500,"(64, 64)",10,B_rendering,True,50662,101.324,4.34285714285713,499.99999999944464,2129.588244047619,2129.588244047619,"[52500, 52500, 52500, 52500]"
2,2,1,2.4,1.0,0.1,1,200,"(64, 64)",10,B_rendering,True,18380,91.9,6.599999999999979,200.00000000006196,80.45342571924603,80.45342571924603,[21000]
2,2,1,2.4,1.0,0.1,1,500,"(64, 64)",10,B_rendering,True,49880,99.76,6.599999999999979,499.99999999944464,533.6064360119047,533.6064360119047,[52500]
2,2,1,2.4,1.0,0.1,1,200,"(64, 64)",10,B_rendering,True,18380,91.9,6.599999999999979,200.00000000006196,80.45342571924603,80.45342571924603,[21000]
2,2,1,2.4,1.0,0.1,1,500,"(64, 64)",10,B_rendering,True,49880,99.76,6.599999999999979,499.99999999944464,533.6064360119047,533.6064360119047,[52500]
