spatial_dimension,total_dimension,num_sources,alpha_0,alpha_1,gamma,M,T,grid_sizes,time_window_size,variant,has_commits,agent_commit_count,commit_rate,first_commit_time,last_commit_time,final_psi,max_salience,source_emission_counts
3,3,1,2.4,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,9548,47.74,12.89999999999977,199.99999999996308,1.5259238547467173,1.5259238547467173,[20000]
3,3,1,2.4,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,39548,79.096,12.89999999999977,499.99999999969026,2.671390387352477,2.671799972209525,[50000]
3,3,2,2.4,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,15071,75.355,9.469999999999843,199.99999999996308,6.11087217939661,6.11087217939661,"[20000, 20000]"
3,3,2,2.4,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,45071,90.142,9.469999999999843,499.99999999969026,10.846777278818985,10.848764427672043,"[50000, 50000]"
3,3,2,2.4,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,15070,75.35,9.469999999999843,199.99999999996308,6.094001023312833,6.094001023312833,"[20000, 20000]"
3,3,2,2.4,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,45070,90.14,9.469999999999843,499.99999999969026,11.258551934424869,11.258551934424869,"[50000, 50000]"
3,3,4,2.4,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,17222,86.11,7.009999999999895,199.99999999996308,24.447228484458115,24.447228484458115,"[20000, 20000, 20000, 20000]"
3,3,4,2.4,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,47222,94.444,7.009999999999895,499.99999999969026,43.9217934466423,43.93074977144283,"[50000, 50000, 50000, 50000]"
3,3,4,2.4,1.0,0.1,1,200,"(48, 48, 48)",10,B_rendering,True,17222,86.11,7.009999999999895,199.99999999996308,24.479862813746678,24.479862813746678,"[20000, 20000, 20000, 20000]"
3,3,4,2.4,1.0,0.1,1,500,"(48, 48, 48)",10,B_rendering,True,47222,94.444,7.009999999999895,499.99999999969026,43.29148988115027,43.299033047290564,"[50000, 50000, 50000, 50000]"
3,3,1,2.4,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,5131,25.655,14.689999999999731,199.99999999996308,1.0530357198512301,1.0530357198512301,[20000]
3,3,1,2.4,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,35131,70.262,14.689999999999731,499.99999999969026,6.77549789104056,6.77549789104056,[50000]
3,3,1,2.4,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,5131,25.655,14.689999999999731,199.99999999996308,1.0530357198512301,1.0530357198512301,[20000]
3,3,1,2.4,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,35131,70.262,14.689999999999731,499.99999999969026,6.77549789104056,6.77549789104056,[50000]
3,3,2,2.4,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,12314,61.57,10.449999999999822,199.99999999996308,4.211253746519698,4.211253746519698,"[20000, 20000]"
3,3,2,2.4,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,42314,84.628,10.449999999999822,499.99999999969026,27.08842279961769,27.08842279961769,"[50000, 50000]"
3,3,2,2.4,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,12314,61.57,10.449999999999822,199.99999999996308,4.211728489652594,4.211728489652594,"[20000, 20000]"
3,3,2,2.4,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,42314,84.628,10.449999999999822,499.99999999969026,27.120413272938833,27.120413272938833,"[50000, 50000]"
3,3,4,2.4,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,15909,79.545,7.5499999999998835,199.99999999996308,16.84674708589595,16.84674708589595,"[20000, 20000, 20000, 20000]"
3,3,4,2.4,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,45909,91.818,7.5499999999998835,499.99999999969026,108.40413584607714,108.40413584607714,"[50000, 50000, 50000, 50000]"
3,3,4,2.4,1.0,0.2,1,200,"(48, 48, 48)",10,B_rendering,True,15909,79.545,7.5499999999998835,199.99999999996308,16.848368283535574,16.848368283535574,"[20000, 20000, 20000, 20000]"
3,3,4,2.4,1.0,0.2,1,500,"(48, 48, 48)",10,B_rendering,True,45909,91.818,7.5499999999998835,499.99999999969026,108.30454932679523,108.30454932679523,"[50000, 50000, 50000, 50000]"
3,3,1,2.4,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,2702,13.51,16.709999999999813,199.99999999996308,1.4277593206852042,0.4759681701660157,[20000]
3,3,1,2.4,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,28113,56.226,16.709999999999813,499.99999999969026,3.036637813486952,3.036637813486952,[50000]
3,3,1,2.4,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,2702,13.51,16.709999999999813,199.99999999996308,1.4277593206852042,0.4759681701660157,[20000]
3,3,1,2.4,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,28113,56.226,16.709999999999813,499.99999999969026,3.036637813486952,3.036637813486952,[50000]
3,3,2,2.4,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,8888,44.44,11.549999999999798,199.99999999996308,1.9034752703727562,1.9034752703727562,"[20000, 20000]"
3,3,2,2.4,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,38888,77.776,11.549999999999798,499.99999999969026,12.148504898395945,12.148504898395945,"[50000, 50000]"
3,3,2,2.4,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,8892,44.46,11.549999999999798,199.99999999996308,1.9066083542844083,1.9066083542844083,"[20000, 20000]"
3,3,2,2.4,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,38892,77.784,11.549999999999798,499.99999999969026,12.148580478100069,12.148580478100069,"[50000, 50000]"
3,3,4,2.4,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,14276,71.38,8.14999999999987,199.99999999996308,7.611765824987534,7.611765824987534,"[20000, 20000, 20000, 20000]"
3,3,4,2.4,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,44276,88.552,8.14999999999987,499.99999999969026,48.572320686502664,48.572320686502664,"[50000, 50000, 50000, 50000]"
3,3,4,2.4,1.0,0.3,1,200,"(48, 48, 48)",10,B_rendering,True,14277,71.385,8.14999999999987,199.99999999996308,7.61667149320562,7.61667149320562,"[20000, 20000, 20000, 20000]"
3,3,4,2.4,1.0,0.3,1,500,"(48, 48, 48)",10,B_rendering,True,44277,88.554,8.14999999999987,499.99999999969026,48.57326764045878,48.57326764045878,"[50000, 50000, 50000, 50000]"
