dimension,num_sources,geometry,phase_offset,alpha_0,gamma,M,T,has_commits,agent_commit_count,commit_rate,first_commit_time,final_psi,max_salience
4,2,symmetric,0,2.0,0.001,1,500.0,True,48103,96.206,6.589999999999904,197546.55,197546.55
4,2,symmetric,0,2.2,0.001,1,500.0,True,48192,96.384,6.339999999999909,241237.75,241237.75
4,2,symmetric,0,2.4,0.001,1,500.0,True,48269,96.538,6.119999999999914,281454.1333333333,281454.1333333333
4,2,symmetric,0,2.6,0.001,1,500.0,True,48337,96.674,5.929999999999918,338184.06666666665,338184.06666666665
4,2,symmetric,0,0.8,0.005,1,500.0,True,47007,94.014,9.539999999999841,43690666.666666664,43690666.666666664
4,2,symmetric,0,1.0,0.005,1,500.0,True,47317,94.634,8.719999999999859,43690666.666666664,43690666.666666664
4,2,symmetric,0,1.2,0.005,1,500.0,True,47548,95.096,8.109999999999872,43690666.666666664,43690666.666666664
4,2,symmetric,0,1.4,0.005,1,500.0,True,47728,95.456,7.619999999999882,43690666.666666664,43690666.666666664
4,2,symmetric,0,1.6,0.005,1,500.0,True,47873,95.746,7.2199999999998905,43690666.666666664,43690666.666666664
4,2,symmetric,0,1.8,0.005,1,500.0,True,47995,95.99,6.8899999999998975,43690666.666666664,43690666.666666664
4,2,symmetric,0,2.0,0.005,1,500.0,True,48097,96.194,6.599999999999904,43690666.666666664,43690666.666666664
4,2,symmetric,0,2.2,0.005,1,500.0,True,48185,96.37,6.349999999999909,43690666.666666664,43690666.666666664
4,2,symmetric,0,2.4,0.005,1,500.0,True,48262,96.524,6.1399999999999135,43690666.666666664,43690666.666666664
4,2,symmetric,0,2.6,0.005,1,500.0,True,48331,96.662,5.939999999999918,43690666.666666664,43690666.666666664
4,2,symmetric,1,0.6,0.001,1,100.0,True,6527,65.27,10.669999999999817,34.41923421223958,34.41923421223958
4,2,symmetric,1,0.8,0.001,1,100.0,True,6994,69.94,9.509999999999842,61.16016845703125,61.16016845703125
4,2,symmetric,1,1.0,0.001,1,100.0,True,7313,73.13,8.699999999999859,95.47360026041666,95.47360026041666
4,2,symmetric,1,1.2,0.001,1,100.0,True,7549,75.49,8.079999999999872,137.67693684895832,137.67693684895832
4,2,symmetric,1,1.4,0.001,1,100.0,True,7731,77.31,7.599999999999882,187.22713216145834,187.22713216145834
4,2,symmetric,1,1.6,0.001,1,100.0,True,7878,78.78,7.199999999999891,244.640673828125,244.640673828125
4,2,symmetric,1,1.8,0.001,1,100.0,True,8000,80.0,6.869999999999898,309.4749348958333,309.4749348958333
4,2,symmetric,1,2.0,0.001,1,100.0,True,8103,81.03,6.589999999999904,381.89440104166664,381.89440104166664
4,2,symmetric,1,2.2,0.001,1,100.0,True,8192,81.92,6.339999999999909,462.6333984375,462.6333984375
4,2,symmetric,1,2.4,0.001,1,100.0,True,8269,82.69,6.119999999999914,550.7077473958333,550.7077473958333
4,2,symmetric,1,2.6,0.001,1,100.0,True,8337,83.37,5.929999999999918,646.0830729166667,646.0830729166667
4,2,symmetric,1,0.6,0.005,1,100.0,True,6558,65.58,10.699999999999816,66.52237955729167,66.52237955729167
4,2,symmetric,1,0.8,0.005,1,100.0,True,7007,70.07,9.539999999999841,118.463916015625,118.463916015625
4,2,symmetric,1,1.0,0.005,1,100.0,True,7317,73.17,8.719999999999859,185.276806640625,185.276806640625
4,2,symmetric,1,1.2,0.005,1,100.0,True,7548,75.48,8.109999999999872,266.0895182291667,266.0895182291667
4,2,symmetric,1,1.4,0.005,1,100.0,True,7728,77.28,7.619999999999882,361.0240885416667,361.0240885416667
4,2,symmetric,1,1.6,0.005,1,100.0,True,7873,78.73,7.2199999999998905,473.8556640625,473.8556640625
4,2,symmetric,1,1.8,0.005,1,100.0,True,7995,79.95,6.8899999999998975,600.2158854166667,600.2158854166667
4,2,symmetric,1,2.0,0.005,1,100.0,True,8097,80.97,6.599999999999904,741.1072265625,741.1072265625
4,2,symmetric,1,2.2,0.005,1,100.0,True,8185,81.85,6.349999999999909,896.4643229166667,896.4643229166667
4,2,symmetric,1,2.4,0.005,1,100.0,True,8262,82.62,6.1399999999999135,1064.3580729166667,1064.3580729166667
4,2,symmetric,1,2.6,0.005,1,100.0,True,8331,83.31,5.939999999999918,1252.3833333333332,1252.3833333333332
4,2,symmetric,1,0.6,0.001,1,200.0,True,16527,82.635,10.669999999999817,521.1978515625,521.1978515625
4,2,symmetric,1,0.8,0.001,1,200.0,True,16994,84.97,9.509999999999842,926.4102864583333,926.4102864583333
4,2,symmetric,1,1.0,0.001,1,200.0,True,17313,86.565,8.699999999999859,1443.0020833333333,1443.0020833333333
4,2,symmetric,1,1.2,0.001,1,200.0,True,17549,87.745,8.079999999999872,2084.79140625,2084.79140625
4,2,symmetric,1,1.4,0.001,1,200.0,True,17731,88.655,7.599999999999882,2834.1950520833334,2834.1950520833334
4,2,symmetric,1,1.6,0.001,1,200.0,True,17878,89.39,7.199999999999891,3705.641145833333,3705.641145833333
4,2,symmetric,1,1.8,0.001,1,200.0,True,18000,90.0,6.869999999999898,4678.522916666667,4678.522916666667
4,2,symmetric,1,2.0,0.001,1,200.0,True,18103,90.515,6.589999999999904,5772.008333333333,5772.008333333333
4,2,symmetric,1,2.2,0.001,1,200.0,True,18192,90.96,6.339999999999909,6993.108854166667,6993.108854166667
4,2,symmetric,1,2.4,0.001,1,200.0,True,18269,91.345,6.119999999999914,8339.165625,8339.165625
4,2,symmetric,1,2.6,0.001,1,200.0,True,18337,91.685,5.929999999999918,9792.852083333333,9792.852083333333
4,2,symmetric,1,0.6,0.005,1,200.0,True,16558,82.79,10.699999999999816,7968.903125,7968.903125
4,2,symmetric,1,0.8,0.005,1,200.0,True,17007,85.035,9.539999999999841,14165.639583333334,14165.639583333334
4,2,symmetric,1,1.0,0.005,1,200.0,True,17317,86.585,8.719999999999859,22483.10625,22483.10625
4,2,symmetric,1,1.2,0.005,1,200.0,True,17548,87.74,8.109999999999872,31875.6125,31875.6125
4,2,symmetric,1,1.4,0.005,1,200.0,True,17728,88.64,7.619999999999882,43580.73333333333,43580.73333333333
4,2,symmetric,1,1.6,0.005,1,200.0,True,17873,89.365,7.2199999999998905,56662.558333333334,56662.558333333334
4,2,symmetric,1,1.8,0.005,1,200.0,True,17995,89.975,6.8899999999998975,72070.88333333333,72070.88333333333
4,2,symmetric,1,2.0,0.005,1,200.0,True,18097,90.485,6.599999999999904,89932.425,89932.425
4,2,symmetric,1,2.2,0.005,1,200.0,True,18185,90.925,6.349999999999909,108629.525,108629.525
4,2,symmetric,1,2.4,0.005,1,200.0,True,18262,91.31,6.1399999999999135,127502.45,127502.45
4,2,symmetric,1,2.6,0.005,1,200.0,True,18331,91.655,5.939999999999918,150477.43333333332,150477.43333333332
4,2,symmetric,1,0.6,0.001,1,500.0,True,46527,93.054,10.669999999999817,17590.88333333333,17590.88333333333
4,2,symmetric,1,0.8,0.001,1,500.0,True,46994,93.988,9.509999999999842,31935.1625,31935.1625
4,2,symmetric,1,1.0,0.001,1,500.0,True,47313,94.626,8.699999999999859,49386.6375,49386.6375
4,2,symmetric,1,1.2,0.001,1,500.0,True,47549,95.098,8.079999999999872,70363.53333333333,70363.53333333333
4,2,symmetric,1,1.4,0.001,1,500.0,True,47731,95.462,7.599999999999882,97155.83333333333,97155.83333333333
4,2,symmetric,1,1.6,0.001,1,500.0,True,47878,95.756,7.199999999999891,127740.65,127740.65
4,2,symmetric,1,1.8,0.001,1,500.0,True,48000,96.0,6.869999999999898,160273.3,160273.3
4,2,symmetric,1,2.0,0.001,1,500.0,True,48103,96.206,6.589999999999904,197546.55,197546.55
4,2,symmetric,1,2.2,0.001,1,500.0,True,48192,96.384,6.339999999999909,241237.75,241237.75
4,2,symmetric,1,2.4,0.001,1,500.0,True,48269,96.538,6.119999999999914,281454.1333333333,281454.1333333333
4,2,symmetric,1,2.6,0.001,1,500.0,True,48337,96.674,5.929999999999918,338184.06666666665,338184.06666666665
4,2,symmetric,1,0.6,0.005,1,500.0,True,46558,93.116,10.699999999999816,43690666.666666664,43690666.666666664
4,2,symmetric,1,0.8,0.005,1,500.0,True,47007,94.014,9.539999999999841,43690666.666666664,43690666.666666664
4,2,symmetric,1,1.0,0.005,1,500.0,True,47317,94.634,8.719999999999859,43690666.666666664,43690666.666666664
4,2,symmetric,1,1.2,0.005,1,500.0,True,47548,95.096,8.109999999999872,43690666.666666664,43690666.666666664
4,2,symmetric,1,1.4,0.005,1,500.0,True,47728,95.456,7.619999999999882,43690666.666666664,43690666.666666664
4,2,symmetric,1,1.6,0.005,1,500.0,True,47873,95.746,7.2199999999998905,43690666.666666664,43690666.666666664
4,2,symmetric,1,1.8,0.005,1,500.0,True,47995,95.99,6.8899999999998975,43690666.666666664,43690666.666666664
4,2,symmetric,1,2.0,0.005,1,500.0,True,48097,96.194,6.599999999999904,43690666.666666664,43690666.666666664
4,2,symmetric,1,2.2,0.005,1,500.0,True,48185,96.37,6.349999999999909,43690666.666666664,43690666.666666664
4,2,symmetric,1,2.4,0.005,1,500.0,True,48262,96.524,6.1399999999999135,43690666.666666664,43690666.666666664
4,2,symmetric,1,2.6,0.005,1,500.0,True,48331,96.662,5.939999999999918,43690666.666666664,43690666.666666664
4,2,clustered,0,0.6,0.001,1,100.0,True,6527,65.27,10.669999999999817,34.390787760416664,34.390787760416664
4,2,clustered,0,0.8,0.001,1,100.0,True,6994,69.94,9.509999999999842,61.098531087239586,61.098531087239586
4,2,clustered,0,1.0,0.001,1,100.0,True,7313,73.13,8.699999999999859,95.57490234375,95.57490234375
4,2,clustered,0,1.2,0.001,1,100.0,True,7549,75.49,8.079999999999872,137.56315104166666,137.56315104166666
4,2,clustered,0,1.4,0.001,1,100.0,True,7731,77.31,7.599999999999882,187.204541015625,187.204541015625
4,2,clustered,0,1.6,0.001,1,100.0,True,7878,78.78,7.199999999999891,244.39412434895834,244.39412434895834
4,2,clustered,0,1.8,0.001,1,100.0,True,8000,80.0,6.869999999999898,309.44850260416666,309.44850260416666
4,2,clustered,0,2.0,0.001,1,100.0,True,8103,81.03,6.589999999999904,382.299609375,382.299609375
4,2,clustered,0,2.2,0.001,1,100.0,True,8192,81.92,6.339999999999909,462.4916666666667,462.4916666666667
4,2,clustered,0,2.4,0.001,1,100.0,True,8269,82.69,6.119999999999914,550.2526041666666,550.2526041666666
4,2,clustered,0,2.6,0.001,1,100.0,True,8337,83.37,5.929999999999918,646.4070963541667,646.4070963541667
4,2,clustered,0,0.6,0.005,1,100.0,True,6558,65.58,10.699999999999816,66.75119222005208,66.75119222005208
4,2,clustered,0,0.8,0.005,1,100.0,True,7007,70.07,9.539999999999841,118.678369140625,118.678369140625
4,2,clustered,0,1.0,0.005,1,100.0,True,7317,73.17,8.719999999999859,185.1390625,185.1390625
4,2,clustered,0,1.2,0.005,1,100.0,True,7548,75.48,8.109999999999872,267.0047688802083,267.0047688802083
4,2,clustered,0,1.4,0.005,1,100.0,True,7728,77.28,7.619999999999882,363.5445963541667,363.5445963541667
4,2,clustered,0,1.6,0.005,1,100.0,True,7873,78.73,7.2199999999998905,474.7134765625,474.7134765625
4,2,clustered,0,1.8,0.005,1,100.0,True,7995,79.95,6.8899999999998975,600.016796875,600.016796875
4,2,clustered,0,2.0,0.005,1,100.0,True,8097,80.97,6.599999999999904,740.55625,740.55625
4,2,clustered,0,2.2,0.005,1,100.0,True,8185,81.85,6.349999999999909,896.5224609375,896.5224609375
4,2,clustered,0,2.4,0.005,1,100.0,True,8262,82.62,6.1399999999999135,1068.0190755208332,1068.0190755208332
4,2,clustered,0,2.6,0.005,1,100.0,True,8331,83.31,5.939999999999918,1257.4220052083333,1257.4220052083333
4,2,clustered,0,0.6,0.001,1,200.0,True,16527,82.635,10.669999999999817,519.5541666666667,519.5541666666667
4,2,clustered,0,0.8,0.001,1,200.0,True,16994,84.97,9.509999999999842,923.0069661458333,923.0069661458333
4,2,clustered,0,1.0,0.001,1,200.0,True,17313,86.565,8.699999999999859,1444.76171875,1444.76171875
4,2,clustered,0,1.2,0.001,1,200.0,True,17549,87.745,8.079999999999872,2078.2166666666667,2078.2166666666667
4,2,clustered,0,1.4,0.001,1,200.0,True,17731,88.655,7.599999999999882,2829.374479166667,2829.374479166667
4,2,clustered,0,1.6,0.001,1,200.0,True,17878,89.39,7.199999999999891,3692.027864583333,3692.027864583333
4,2,clustered,0,1.8,0.001,1,200.0,True,18000,90.0,6.869999999999898,4668.815625,4668.815625
4,2,clustered,0,2.0,0.001,1,200.0,True,18103,90.515,6.589999999999904,5779.046875,5779.046875
4,2,clustered,0,2.2,0.001,1,200.0,True,18192,90.96,6.339999999999909,7001.871875,7001.871875
4,2,clustered,0,2.4,0.001,1,200.0,True,18269,91.345,6.119999999999914,8312.866666666667,8312.866666666667
4,2,clustered,0,2.6,0.001,1,200.0,True,18337,91.685,5.929999999999918,9787.386458333332,9787.386458333332
4,2,clustered,0,0.6,0.005,1,200.0,True,16558,82.79,10.699999999999816,7990.453645833333,7990.453645833333
4,2,clustered,0,0.8,0.005,1,200.0,True,17007,85.035,9.539999999999841,14264.005208333334,14264.005208333334
4,2,clustered,0,1.0,0.005,1,200.0,True,17317,86.585,8.719999999999859,22374.6125,22374.6125
4,2,clustered,0,1.2,0.005,1,200.0,True,17548,87.74,8.109999999999872,31961.814583333333,31961.814583333333
4,2,clustered,0,1.4,0.005,1,200.0,True,17728,88.64,7.619999999999882,43688.270833333336,43688.270833333336
4,2,clustered,0,1.6,0.005,1,200.0,True,17873,89.365,7.2199999999998905,57056.020833333336,57056.020833333336
4,2,clustered,0,1.8,0.005,1,200.0,True,17995,89.975,6.8899999999998975,72645.6,72645.6
4,2,clustered,0,2.0,0.005,1,200.0,True,18097,90.485,6.599999999999904,89498.45,89498.45
4,2,clustered,0,2.2,0.005,1,200.0,True,18185,90.925,6.349999999999909,108379.88333333333,108379.88333333333
4,2,clustered,0,2.4,0.005,1,200.0,True,18262,91.31,6.1399999999999135,127847.25833333333,127847.25833333333
4,2,clustered,0,2.6,0.005,1,200.0,True,18331,91.655,5.939999999999918,150660.43333333332,150660.43333333332
4,2,clustered,0,0.6,0.001,1,500.0,True,46527,93.054,10.669999999999817,17657.372916666667,17657.372916666667
4,2,clustered,0,0.8,0.001,1,500.0,True,46994,93.988,9.509999999999842,31894.75833333333,31894.75833333333
4,2,clustered,0,1.0,0.001,1,500.0,True,47313,94.626,8.699999999999859,49465.625,49465.625
4,2,clustered,0,1.2,0.001,1,500.0,True,47549,95.098,8.079999999999872,70629.49166666667,70629.49166666667
4,2,clustered,0,1.4,0.001,1,500.0,True,47731,95.462,7.599999999999882,97711.25,97711.25
4,2,clustered,0,1.6,0.001,1,500.0,True,47878,95.756,7.199999999999891,127579.03333333333,127579.03333333333
4,2,clustered,0,1.8,0.001,1,500.0,True,48000,96.0,6.869999999999898,160386.88333333333,160386.88333333333
4,2,clustered,0,2.0,0.001,1,500.0,True,48103,96.206,6.589999999999904,197862.5,197862.5
4,2,clustered,0,2.2,0.001,1,500.0,True,48192,96.384,6.339999999999909,241251.51666666666,241251.51666666666
4,2,clustered,0,2.4,0.001,1,500.0,True,48269,96.538,6.119999999999914,282517.9666666667,282517.9666666667
4,2,clustered,0,2.6,0.001,1,500.0,True,48337,96.674,5.929999999999918,335416.56666666665,335416.56666666665
4,2,clustered,0,0.6,0.005,1,500.0,True,46558,93.116,10.699999999999816,43690666.666666664,43690666.666666664
