run_id,num_sources,geometry,phase_offset,T,gamma,alpha_0,dimension,final_psi,max_salience,first_commit_time,agent_commit_count,commit_rate
35,2,symmetric,0,500.0,0.005,2.4,4,43690666.666666664,43690666.666666664,6.1399999999999135,48262,96.524
37,2,symmetric,0,1000.0,0.001,1.2,4,967237.2,967237.2,8.079999999999872,97549,97.549
38,2,symmetric,0,1000.0,0.001,1.8,4,2276465.3333333335,2276465.3333333335,6.869999999999898,98000,98.0
39,2,symmetric,0,1000.0,0.001,2.4,4,3868948.8,3868948.8,6.119999999999914,98269,98.269
40,2,symmetric,0,1000.0,0.003,0.8,4,4.602458699544271,24.481182861328126,9.539999999999841,95326,95.326
41,2,symmetric,0,1000.0,0.003,1.2,4,10.542120361328125,54.93196207682291,8.109999999999872,97482,97.482
42,2,symmetric,0,1000.0,0.003,1.8,4,23.04615681966146,123.98512369791666,6.8899999999998975,97962,97.962
43,2,symmetric,0,1000.0,0.003,2.4,4,42.1684814453125,219.72784830729165,6.129999999999914,98243,98.243
44,2,symmetric,0,1000.0,0.005,0.8,4,43690666.666666664,43690666.666666664,9.539999999999841,97007,97.007
45,2,symmetric,0,1000.0,0.005,1.2,4,43690666.666666664,43690666.666666664,8.109999999999872,97548,97.548
51,2,symmetric,0,2000.0,0.001,2.4,4,43690666.666666664,43690666.666666664,6.119999999999914,198269,99.1345
52,2,symmetric,0,2000.0,0.003,0.8,4,6.743218485514323,24.481182861328126,9.539999999999841,195326,97.663
53,2,symmetric,0,2000.0,0.003,1.2,4,16.568056233723958,54.93196207682291,8.109999999999872,197482,98.741
54,2,symmetric,0,2000.0,0.003,1.8,4,42.6817626953125,123.98512369791666,6.8899999999998975,197962,98.981
55,2,symmetric,0,2000.0,0.003,2.4,4,66.27222493489583,219.72784830729165,6.129999999999914,198243,99.1215
56,2,symmetric,0,2000.0,0.005,0.8,4,43690666.666666664,43690666.666666664,9.539999999999841,197007,98.5035
57,2,symmetric,0,2000.0,0.005,1.2,4,43690666.666666664,43690666.666666664,8.109999999999872,197548,98.774
58,2,symmetric,0,2000.0,0.005,1.8,4,43690666.666666664,43690666.666666664,6.8899999999998975,197995,98.9975
59,2,symmetric,0,2000.0,0.005,2.4,4,43690666.666666664,43690666.666666664,6.1399999999999135,198262,99.131
