tick,r_mean,r_rms,r_std,KE,PE,E_total,L,collisions_total,collisions_tick,fragment_ke_mean,fragment_ke_std
2800,1.8545100098372842,1.9965177301316184,0.7395104259868321,4.3852764989861906e-06,-0.0009976851489642664,-0.0009932998724652801,-0.0012915009700296975,259032,,4.38527649898619e-08,4.734832684032643e-08
3000,1.8396335083833892,1.9789957268990117,0.7295016394207567,4.599180317728566e-06,-0.0009965277393344722,-0.0009919285590167437,-0.0011170155845852882,277210,,4.599180317728566e-08,5.254224679214921e-08
3200,1.875662811886576,2.0222058182081524,0.7557813091765664,6.806700061463403e-06,-0.001000000000000002,-0.0009931932999385385,-0.0012177207331640558,294752,,6.806700061463402e-08,9.077760109961969e-08
3400,1.8980208924507622,2.0351335352661812,0.7343604007470975,8.399474823594045e-06,-0.0009976851752365658,-0.0009892857004129717,-0.0017192662396539938,310528,,8.399474823594045e-08,1.0714477140830689e-07
3600,1.900467915028961,2.042882595880921,0.7493937579795058,8.551324096942937e-06,-0.0009965277721871043,-0.0009879764480901613,-0.0015157973973561841,328002,,8.551324096942937e-08,1.2323136636618934e-07
3800,1.8834634848524603,2.0207696115261093,0.7321715127583207,5.499811981284735e-06,-0.0009965277796331797,-0.000991027967651895,-0.0009811695488421367,347076,,5.4998119812847355e-08,6.97757759760203e-08
4000,1.872473323102611,2.01683500387537,0.7493110750055878,4.4938880502033065e-06,-0.0009988425955034309,-0.0009943487074532274,-0.0006671407684986572,366246,,4.4938880502033064e-08,6.353465016291618e-08
4200,1.9094766929992744,2.059275543106586,0.7710476777278287,6.51393688742605e-06,-0.0009965277932533847,-0.0009900138563659587,-0.000752221030123796,385126,,6.51393688742605e-08,7.28985948471871e-08
4400,1.885893489058513,2.0341814637656825,0.762430308588662,4.053452395669392e-06,-0.000997685198785158,-0.0009936317463894884,-0.0005203087027882276,403804,,4.053452395669392e-08,5.771163706247563e-08
4600,1.8641581648427192,2.008610836161052,0.7479517548571082,3.3846633476894125e-06,-0.00099768520150981,-0.0009943005381621206,-0.0006730265714924463,424070,,3.3846633476894125e-08,3.707927285657506e-08
4800,1.8996933174207056,2.0512467871673876,0.773807910021373,4.903990359411695e-06,-0.0009976852040388064,-0.0009927812136793946,-0.0008569648670493876,442142,,4.903990359411695e-08,5.316477224310804e-08
5000,1.8865026765548434,2.0317159629413033,0.7543059097089986,5.068701388896233e-06,-0.0009976852056711358,-0.0009926165042822396,-0.001225970313748918,460442,,5.0687013888962326e-08,5.204973423751396e-08
5200,1.8916089718434217,2.035140304515777,0.7507406720739476,7.277712003050937e-06,-0.000994213020222537,-0.0009869353082194862,-0.0016095683499204917,478708,,7.277712003050937e-08,9.233921104297652e-08
5400,1.8667721709498162,2.010494515354307,0.7464916999116993,6.01257084631261e-06,-0.0009965278138365234,-0.0009905152429902108,-0.0016012960911023358,497704,,6.012570846312611e-08,8.227879517294262e-08
5600,1.9081534123117905,2.052744325717732,0.7567759389999235,8.01601185044938e-06,-0.0009930556332073905,-0.000985039621356941,-0.0018467342043253536,516370,,8.016011850449379e-08,1.0404341741152714e-07
5800,1.8950135694855554,2.040477707022247,0.7566193523300753,1.0309696784039456e-05,-0.0009953704246478887,-0.0009850607278638491,-0.0020367883486858153,534734,,1.0309696784039455e-07,8.702135244521132e-08
6000,1.8881024844725107,2.027711762179926,0.7393808211007035,1.0800094067679822e-05,-0.0009942130332326919,-0.000983412939165012,-0.002296414643296812,551372,,1.0800094067679823e-07,9.492236573717592e-08
6200,1.8702543410324999,2.008822153171374,0.73315424224454,8.582665210574796e-06,-0.0009942130357061885,-0.0009856303704956137,-0.0022956793092296676,568710,,8.582665210574796e-08,6.9095890298246e-08
6400,1.9068490334178076,2.0386537768675357,0.7211352062476507,1.3011438324244115e-05,-0.0009965278224783956,-0.0009835163841541514,-0.0026658803954777133,586772,,1.3011438324244114e-07,1.4162405506836889e-07
6600,1.9327018806255536,2.0776212713514046,0.7623474193556874,1.5746278249644715e-05,-0.0009953704326340915,-0.0009796241543844468,-0.00275957943397979,601774,,1.574627824964472e-07,1.7380185416772002e-07
6800,1.941115845326401,2.0906077906945235,0.776344130869428,1.720788672636026e-05,-0.0009965278256364094,-0.000979319938910049,-0.0031550654120851714,617278,,1.720788672636026e-07,1.5509195395960793e-07
7000,1.9213915386430787,2.061482350807211,0.746969904293611,1.655560633575092e-05,-0.0009918982612711499,-0.0009753426549353989,-0.0030379100845701456,631442,,1.6555606335750915e-07,1.7168689713984426e-07
7200,1.919971585311383,2.061940206356047,0.7518686894561525,1.4772249791684326e-05,-0.0009958309050232272,-0.000981058655231543,-0.002933721086313498,646184,,1.4772249791684327e-07,1.7377402465309847e-07
7400,1.957597919560523,2.106422503230826,0.7777056946233147,1.5249182249967157e-05,-0.000995370436034934,-0.0009801212537849668,-0.0026702942468703377,662412,,1.5249182249967157e-07,1.6281433297453748e-07
7600,1.908948395672292,2.051937661773513,0.7525717178214553,1.583284832764038e-05,-0.0009953704381057023,-0.0009795375897780618,-0.0027030560120031954,678432,,1.5832848327640386e-07,1.8828623213223274e-07
7800,1.9143397076785629,2.055642574645604,0.7489792242117017,1.47536286375418e-05,-0.0009942130477618514,-0.0009794594191243097,-0.0028832660311675063,693466,,1.4753628637541796e-07,1.9589972252477055e-07
8000,1.915259279574312,2.0522572059676585,0.7372526917215471,1.7070220015039503e-05,-0.0009965278285129836,-0.000979457608497944,-0.003049752006983558,707580,,1.707022001503951e-07,2.073462848573387e-07
8200,1.9799557883329166,2.1304641281294514,0.7865446443103924,1.3538342317992386e-05,-0.0009942130493109692,-0.000980674706992977,-0.0028679769985613117,722370,,1.3538342317992387e-07,1.2791650849566953e-07
8400,1.9550763120304326,2.0950406251253693,0.7529089155158007,2.2508319641893207e-05,-0.0009930556594379277,-0.0009705473397960345,-0.0033587126629670808,737604,,2.250831964189321e-07,2.853314350655668e-07
8600,1.9694008816762696,2.1112057659216,0.7606904451308311,2.556249279178128e-05,-0.0009942130500881488,-0.0009686505572963675,-0.0037040243082116903,750516,,2.556249279178128e-07,3.0349137096411357e-07
8800,1.9764612899384288,2.1172424474558067,0.7591550241443287,2.3916793290315235e-05,-0.0009953704407765114,-0.0009714536474861962,-0.003930733869393009,764220,,2.391679329031524e-07,2.3686886156354084e-07
9000,1.9716028005206963,2.116091807046221,0.7685225649433391,2.2860169805977325e-05,-0.0009942130510563858,-0.0009713528812504085,-0.003907794645537322,777874,,2.2860169805977325e-07,1.9616521821914016e-07
9200,1.9639837483347582,2.1145331773907365,0.7835932583701289,2.3151343685451283e-05,-0.0009953704414911427,-0.0009722190978056914,-0.0039715883512783075,791714,,2.3151343685451284e-07,1.9131968645695788e-07
9400,1.9603548266482218,2.102260490891146,0.7592813215132482,2.581881010037901e-05,-0.0009935161290423806,-0.0009676973189420016,-0.004091916976488719,803860,,2.581881010037901e-07,2.856274068503543e-07
9600,1.9509820798281634,2.089073626108065,0.74692539084548,3.060805881937654e-05,-0.0009930556618021715,-0.0009624476029827949,-0.004157940022288949,816642,,3.060805881937654e-07,3.490346544043205e-07
9800,1.9614350266934601,2.10419744253385,0.7618526847271854,2.1107244553209466e-05,-0.0009942130521675583,-0.0009731058076143489,-0.0039012592629212336,830684,,2.1107244553209474e-07,1.8101965513843304e-07
10000,1.9605964429750748,2.1126294863731316,0.786933881902847,1.8130536596003712e-05,-0.00099652783187705,-0.0009783972952810463,-0.003544601908395343,846138,,1.813053659600371e-07,1.7091848977227419e-07
10200,1.9695374657035145,2.114461176268832,0.7693297323894015,1.8891693836558587e-05,-0.000994213052536231,-0.0009753213586996725,-0.0033676224520545585,860246,,1.8891693836558592e-07,1.5223500499837749e-07
